#ID,２Ｄ演出,３Ｄ演出,,,,,共通演出,機能1,
#,２D演出スクリプト,３D演出カットインスクリプト,３D演出プレイリスト,着弾エフェクト,着弾位置,チャージ演出プレイリスト,ムービー名,タイプ,ターゲット,自身除く,火,氷,風,光,闇,土,雷,水,無,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,パラメータ6,パラメータ7,パラメータ8,パラメータ9,パラメータ10,チェイン倍率,ヘイト上限,
1,,,,,,,,NONE,SELECT,,,,,,,,,,,,,,,,,,,,,,,




44306312,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,9000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44306313,enemy_skill_attack_noname,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,60,0,,,,,,,,,,,
44306313,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,9000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44306314,enemy_skill_attack_noname,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,60,0,,,,,,,,,,,
44306314,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,9000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44306315,enemy_skill_attack_0a,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,50,0,,,,,,,,,,,
44306315,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,8000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44306316,enemy_skill_attack_0a,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,50,0,,,,,,,,,,,
44306316,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,8000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44306317,enemy_skill_attack_noname,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,50,0,,,,,,,,,,,
44306317,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,8000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44306318,enemy_skill_attack_noname,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,50,0,,,,,,,,,,,
44306318,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,8000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44306319,enemy_skill_attack_noname,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,50,0,,,,,,,,,,,
44306319,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,8000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44306320,enemy_skill_attack_noname,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,50,0,,,,,,,,,,,
44306320,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,8000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44306321,enemy_skill_buff,,,,,,,ATK_UP_BY_SELF_PARAM,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,MND,1000,0,0,,,,,,,
44306322,enemy_skill_buff_noname,,,,,,,DEF_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,5200,1000,0,0,,,,,,,
44306322,,,,,,,,DEF_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,5200,1000,0,0,,,,,,,

,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44307001,enemy_skill_buff,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,200,1000,0,0,,,,,,,
44307002,enemy_skill_attack_buff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,0,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307002,,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,250,1000,0,0,,,,,,,
44307003,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307003,,,,,,,,GUARD_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,500,1000,0,0,,,,,,,
44307004,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,500,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307005,enemy_skill_attack_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,500,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307006,enemy_skill_attack_buff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,700,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307006,,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,200,1000,0,0,,,,,,,
44307007,enemy_skill_attack_buff_0a_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,700,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307007,,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,200,1000,0,0,,,,,,,
44307008,enemy_skill_buff,,,,,,,ATTACK_BARRIER,SELECT,,1,1,1,1,1,1,1,1,1,2,2000000,1,1,PHYSICS,,,,,,,,
44307009,enemy_skill_buff,,,,,,,ATTACK_BARRIER,SELECT,,1,1,1,1,1,1,1,1,1,2,2000000,1,1,MAGIC,,,,,,,,
44307010,enemy_skill_buff,,,,,,,DEF_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,500,1000,0,0,,,,,,,
44307010,,,,,,,,DEF_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,500,1000,0,0,,,,,,,
44307011,enemy_skill_debuff,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,5,ATK,2000,1000,0,0,,,,,,,
44307012,enemy_skill_debuff,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,5,INT,2000,1000,0,0,,,,,,,
44307013,enemy_skill_hpcut,,,,,,,HP_CUT,SELECT,,1,1,1,1,1,1,1,1,1,30,0,,,,,,,,,,,
44307014,enemy_skill_attack_0a,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,40,0,,,,,,,,,,,
44307014,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,700,0,1250,0,1,ATK,0,DARK,PHYSICS,,,,
44307015,enemy_skill_attack_noname,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,40,0,,,,,,,,,,,
44307015,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,700,0,1250,0,1,ATK,0,DARK,PHYSICS,,,,
44307016,enemy_skill_attack_debuff_0a,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,60,0,,,,,,,,,,,
44307016,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,400,0,1250,0,1,ATK,0,DARK,PHYSICS,,,,
44307016,,,,,,,,GUARD_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,500,1000,0,0,,,,,,,
44307017,enemy_skill_attack_debuff_0a_noname,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,60,0,,,,,,,,,,,
44307017,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,400,0,1250,0,1,ATK,0,DARK,PHYSICS,,,,
44307017,,,,,,,,GUARD_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,500,1000,0,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44307101,enemy_skill_buff,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,500,1000,0,0,,,,,,,
44307102,enemy_skill_attack_buff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307102,,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,500,1000,0,0,,,,,,,
44307103,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,4000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307103,,,,,,,,GUARD_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,1000,1000,0,0,,,,,,,
44307104,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307105,enemy_skill_attack_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307106,enemy_skill_attack_buff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1250,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307106,,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,500,1000,0,0,,,,,,,
44307107,enemy_skill_attack_buff_0a_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1250,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307107,,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,500,1000,0,0,,,,,,,
44307108,enemy_skill_buff,,,,,,,ATTACK_BARRIER,SELECT,,1,1,1,1,1,1,1,1,1,2,2000000,1,2,PHYSICS,,,,,,,,
44307109,enemy_skill_buff,,,,,,,ATTACK_BARRIER,SELECT,,1,1,1,1,1,1,1,1,1,2,2000000,1,2,MAGIC,,,,,,,,
44307110,enemy_skill_buff,,,,,,,DEF_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,1000,1000,0,0,,,,,,,
44307110,,,,,,,,DEF_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,1000,1000,0,0,,,,,,,
44307111,enemy_skill_debuff,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,5,ATK,5000,1000,0,0,,,,,,,
44307112,enemy_skill_debuff,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,5,INT,5000,1000,0,0,,,,,,,
44307113,enemy_skill_hpcut,,,,,,,HP_CUT,SELECT,,1,1,1,1,1,1,1,1,1,30,0,,,,,,,,,,,
44307114,enemy_skill_attack_0a,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,40,0,,,,,,,,,,,
44307114,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1000,0,1250,0,1,ATK,0,DARK,PHYSICS,,,,
44307115,enemy_skill_attack_noname,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,40,0,,,,,,,,,,,
44307115,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1000,0,1250,0,1,ATK,0,DARK,PHYSICS,,,,
44307116,enemy_skill_attack_debuff_0a,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,60,0,,,,,,,,,,,
44307116,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,500,0,1250,0,1,ATK,0,DARK,PHYSICS,,,,
44307116,,,,,,,,GUARD_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,1000,1000,0,0,,,,,,,
44307117,enemy_skill_attack_debuff_0a_noname,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,60,0,,,,,,,,,,,
44307117,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,500,0,1250,0,1,ATK,0,DARK,PHYSICS,,,,
44307117,,,,,,,,GUARD_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,1000,1000,0,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44307201,enemy_skill_buff,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,1500,1000,0,0,,,,,,,
44307202,enemy_skill_attack_buff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,7500,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307202,,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,3500,1000,0,0,,,,,,,
44307203,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,20000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307203,,,,,,,,GUARD_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,5000,1000,0,0,,,,,,,
44307204,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2200,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307205,enemy_skill_attack_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2200,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307206,enemy_skill_attack_buff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,3500,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307206,,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,1500,1000,0,0,,,,,,,
44307207,enemy_skill_attack_buff_0a_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,3500,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307207,,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,1500,1000,0,0,,,,,,,
44307208,enemy_skill_buff,,,,,,,ATTACK_BARRIER,SELECT,,1,1,1,1,1,1,1,1,1,2,2000000,1,3,PHYSICS,,,,,,,,
44307209,enemy_skill_buff,,,,,,,ATTACK_BARRIER,SELECT,,1,1,1,1,1,1,1,1,1,2,2000000,1,3,MAGIC,,,,,,,,
44307210,enemy_skill_buff,,,,,,,DEF_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,5000,1000,0,0,,,,,,,
44307210,,,,,,,,DEF_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,5000,1000,0,0,,,,,,,
44307211,enemy_skill_debuff,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,5,ATK,10000,1000,0,0,,,,,,,
44307212,enemy_skill_debuff,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,5,INT,10000,1000,0,0,,,,,,,
44307213,enemy_skill_hpcut,,,,,,,HP_CUT,SELECT,,1,1,1,1,1,1,1,1,1,40,0,,,,,,,,,,,
44307214,enemy_skill_attack_0a,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,40,0,,,,,,,,,,,
44307214,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1500,0,1250,0,1,ATK,0,DARK,PHYSICS,,,,
44307215,enemy_skill_attack_noname,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,40,0,,,,,,,,,,,
44307215,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1500,0,1250,0,1,ATK,0,DARK,PHYSICS,,,,
44307216,enemy_skill_attack_debuff_0a,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,60,0,,,,,,,,,,,
44307216,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,500,0,1250,0,1,ATK,0,DARK,PHYSICS,,,,
44307216,,,,,,,,GUARD_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,1500,1000,0,0,,,,,,,
44307217,enemy_skill_attack_debuff_0a_noname,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,60,0,,,,,,,,,,,
44307217,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,500,0,1250,0,1,ATK,0,DARK,PHYSICS,,,,
44307217,,,,,,,,GUARD_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,1500,1000,0,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44307301,enemy_skill_buff,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,3000,1000,0,0,,,,,,,
44307302,enemy_skill_attack_buff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,10000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307302,,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,7000,1000,0,0,,,,,,,
44307303,enemy_skill_attack_debuff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,35000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307303,,,,,,,,GUARD_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,12000,1000,0,0,,,,,,,
44307304,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,4000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307305,enemy_skill_attack_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,4000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307306,enemy_skill_attack_buff_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,5000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307306,,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,3000,1000,0,0,,,,,,,
44307307,enemy_skill_attack_buff_0a_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,5000,0,1000,0,1,ATK,0,DARK,PHYSICS,,,,
44307307,,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,3000,1000,0,0,,,,,,,
44307308,enemy_skill_buff,,,,,,,ATTACK_BARRIER,SELECT,,1,1,1,1,1,1,1,1,1,2,2000000,1,4,PHYSICS,,,,,,,,
44307309,enemy_skill_buff,,,,,,,ATTACK_BARRIER,SELECT,,1,1,1,1,1,1,1,1,1,2,2000000,1,4,MAGIC,,,,,,,,
44307310,enemy_skill_buff,,,,,,,DEF_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,10000,1000,0,0,,,,,,,
44307310,,,,,,,,DEF_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,10000,1000,0,0,,,,,,,
44307311,enemy_skill_debuff,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,5,ATK,20000,1000,0,0,,,,,,,
44307312,enemy_skill_debuff,,,,,,,ATK_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,5,INT,20000,1000,0,0,,,,,,,
44307313,enemy_skill_hpcut,,,,,,,HP_CUT,SELECT,,1,1,1,1,1,1,1,1,1,50,0,,,,,,,,,,,
44307314,enemy_skill_attack_0a,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,40,0,,,,,,,,,,,
44307314,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2000,0,1250,0,1,ATK,0,DARK,PHYSICS,,,,
44307315,enemy_skill_attack_noname,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,40,0,,,,,,,,,,,
44307315,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,2000,0,1250,0,1,ATK,0,DARK,PHYSICS,,,,
44307316,enemy_skill_attack_debuff_0a,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,60,0,,,,,,,,,,,
44307316,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1000,0,1250,0,1,ATK,0,DARK,PHYSICS,,,,
44307316,,,,,,,,GUARD_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,3000,1000,0,0,,,,,,,
44307317,enemy_skill_attack_debuff_0a_noname,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,60,0,,,,,,,,,,,
44307317,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1000,0,1250,0,1,ATK,0,DARK,PHYSICS,,,,
44307317,,,,,,,,GUARD_BREAK_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,3000,1000,0,0,,,,,,,



44308001,enemy_skill_recovery_0a,,,,,,,HEAL_BY_TARGET_MAXHP,ENEMY_ALL,,1,1,1,1,1,1,1,1,1,250,0,0,,,,,,,,,,
44308002,enemy_skill_erase,,,,,,,DEBUFF_RELEASE,ENEMY_ALL,,1,1,1,1,1,1,1,1,1,100,0,,,,,,,,,,,
44308003,enemy_skill_buff,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,500,1000,0,0,,,,,,,
44308003,,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,500,1000,0,0,,,,,,,
44308003,,,,,,,,ENCHANT,SELECT,,1,1,1,1,1,1,1,1,1,99,250,1000,0,0,ICE,,,,,,,
44308004,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,800,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44308005,enemy_skill_attack_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,800,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44308006,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,500,0,1000,0,1,INT,0,ICE,MAGIC,,,,
44308007,enemy_skill_attack_0a,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,80,0,,,,,,,,,,,
44308007,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,500,0,0,0,1,ATK,0,FIRE,PHYSICS,,,,
44308008,enemy_skill_text,,,,,,,OUTPUT_TEXT,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
44308009,enemy_skill_buff,,,,,,,DEF_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,250,1000,0,0,,,,,,,
44308009,,,,,,,,DEF_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,250,1000,0,0,,,,,,,
44308010,enemy_skill_buff,,,,,,,DEF_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,500,1000,0,0,,,,,,,
44308010,,,,,,,,DEF_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,500,1000,0,0,,,,,,,
44308011,enemy_skill_text,,,,,,,OUTPUT_TEXT,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
44308012,enemy_skill_text,,,,,,,OUTPUT_TEXT,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
44308013,enemy_skill_text,,,,,,,OUTPUT_TEXT,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
44308014,enemy_skill_text,,,,,,,OUTPUT_TEXT,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
44308015,enemy_skill_text,,,,,,,OUTPUT_TEXT,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
44308016,enemy_skill_text,,,,,,,OUTPUT_TEXT,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
44308017,enemy_skill_text,,,,,,,OUTPUT_TEXT,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
44308018,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,5000,0,0,0,1,INT,0,FIRE,MAGIC,,,,
44308019,enemy_skill_hpcut,,,,,,,HP_CUT,SELECT,,1,1,1,1,1,1,1,1,1,100,,,,,,,,,,,,
44308020,enemy_skill_text,,,,,,,OUTPUT_TEXT,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,

44308101,enemy_skill_recovery_0a,,,,,,,HEAL_BY_TARGET_MAXHP,ENEMY_ALL,,1,1,1,1,1,1,1,1,1,250,0,0,,,,,,,,,,
44308102,enemy_skill_erase,,,,,,,DEBUFF_RELEASE,ENEMY_ALL,,1,1,1,1,1,1,1,1,1,100,0,,,,,,,,,,,
44308103,enemy_skill_buff,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,ATK,800,1000,0,0,,,,,,,
44308103,,,,,,,,ATK_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,INT,800,1000,0,0,,,,,,,
44308103,,,,,,,,ENCHANT,SELECT,,1,1,1,1,1,1,1,1,1,99,400,1000,0,0,ICE,,,,,,,
44308104,enemy_skill_attack_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1000,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44308105,enemy_skill_attack_noname,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1200,0,1000,0,1,ATK,0,ICE,PHYSICS,,,,
44308106,enemy_skill_magic_0a,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,800,0,1000,0,1,INT,0,ICE,MAGIC,,,,
44308107,enemy_skill_attack_0a,,,,,,,ATK_OP_PIERCING,SELECT,,1,1,1,1,1,1,1,1,1,80,0,,,,,,,,,,,
44308107,,,,,,,,ATTACK_AA,SELECT,,1,1,1,1,1,1,1,1,1,1500,0,0,0,1,ATK,0,FIRE,PHYSICS,,,,
44308108,enemy_skill_text,,,,,,,OUTPUT_TEXT,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
44308109,enemy_skill_buff,,,,,,,DEF_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,500,1000,0,0,,,,,,,
44308109,,,,,,,,DEF_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,500,1000,0,0,,,,,,,
44308110,enemy_skill_buff,,,,,,,DEF_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,DEF,1000,1000,0,0,,,,,,,
44308110,,,,,,,,DEF_UP_FIXED,SELECT,,1,1,1,1,1,1,1,1,1,99,MDEF,1000,1000,0,0,,,,,,,
44308111,enemy_skill_text,,,,,,,OUTPUT_TEXT,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
44308112,enemy_skill_text,,,,,,,OUTPUT_TEXT,SELECT,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,
